date+survey,date+reported,adm0+name,adm0+pcode,adm1+name,adm1+pcode,adm2+pcode,adm2+name,affected+idps+ind,affected+idps+hh,adm1+origin+name,adm1+origin+pcode,adm2+origin+pcode,adm2+origin+name
2023-06-21 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15033,Sharg Al Jazirah,75,15,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-21 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15033,Sharg Al Jazirah,110,22,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-21 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15033,Sharg Al Jazirah,75,15,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-21 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15033,Sharg Al Jazirah,100,20,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-21 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15033,Sharg Al Jazirah,175,35,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-21 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15033,Sharg Al Jazirah,125,25,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-21 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15033,Sharg Al Jazirah,75,15,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-21 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15033,Sharg Al Jazirah,65,13,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-21 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15033,Sharg Al Jazirah,100,20,Khartoum,SD01,SD01002,Um Bada
2023-06-21 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15033,Sharg Al Jazirah,75,15,Khartoum,SD01,SD01002,Um Bada
2023-06-21 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15033,Sharg Al Jazirah,315,63,Khartoum,SD01,SD01003,Bahri
2023-06-21 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15033,Sharg Al Jazirah,110,22,Khartoum,SD01,SD01003,Bahri
2023-06-21 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15033,Sharg Al Jazirah,213,45,Khartoum,SD01,SD01004,Sharg An Neel
2023-06-21 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15033,Sharg Al Jazirah,126,25,Khartoum,SD01,SD01004,Sharg An Neel
2023-06-21 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15033,Sharg Al Jazirah,285,57,Khartoum,SD01,SD01004,Sharg An Neel
2023-06-21 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15033,Sharg Al Jazirah,85,17,Khartoum,SD01,SD01004,Sharg An Neel
2023-06-21 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15033,Sharg Al Jazirah,60,12,Khartoum,SD01,SD01004,Sharg An Neel
2023-06-21 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15033,Sharg Al Jazirah,275,55,Khartoum,SD01,SD01006,Um Durman
2023-06-21 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15033,Sharg Al Jazirah,455,91,Khartoum,SD01,SD01006,Um Durman
2023-06-21 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15033,Sharg Al Jazirah,125,25,Khartoum,SD01,SD01006,Um Durman
2023-06-21 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15033,Sharg Al Jazirah,200,40,Khartoum,SD01,SD01006,Um Durman
2023-06-21 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15033,Sharg Al Jazirah,175,35,Khartoum,SD01,SD01006,Um Durman
2023-06-21 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15033,Sharg Al Jazirah,345,69,Khartoum,SD01,SD01006,Um Durman
2023-06-21 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15033,Sharg Al Jazirah,325,65,Khartoum,SD01,SD01006,Um Durman
2023-06-21 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15033,Sharg Al Jazirah,190,38,Khartoum,SD01,SD01006,Um Durman
2023-06-21 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15033,Sharg Al Jazirah,100,20,Khartoum,SD01,SD01006,Um Durman
2023-06-21 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15033,Sharg Al Jazirah,50,10,Khartoum,SD01,SD01006,Um Durman
2023-06-21 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15033,Sharg Al Jazirah,75,15,Khartoum,SD01,SD01006,Um Durman
2023-06-21 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15033,Sharg Al Jazirah,90,18,Khartoum,SD01,SD01006,Um Durman
2023-06-21 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15033,Sharg Al Jazirah,75,15,Khartoum,SD01,SD01006,Um Durman
2023-06-21 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15033,Sharg Al Jazirah,100,20,Khartoum,SD01,SD01006,Um Durman
2023-06-21 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15033,Sharg Al Jazirah,125,25,Khartoum,SD01,SD01006,Um Durman
2023-06-21 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15033,Sharg Al Jazirah,125,25,Khartoum,SD01,SD01006,Um Durman
2023-06-21 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15033,Sharg Al Jazirah,100,20,Khartoum,SD01,SD01006,Um Durman
2023-06-21 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15033,Sharg Al Jazirah,115,23,Khartoum,SD01,SD01006,Um Durman
2023-06-21 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15033,Sharg Al Jazirah,125,25,Khartoum,SD01,SD01006,Um Durman
2023-06-21 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15033,Sharg Al Jazirah,75,15,Khartoum,SD01,SD01006,Um Durman
2023-06-21 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15033,Sharg Al Jazirah,75,15,Khartoum,SD01,SD01006,Um Durman
2023-06-21 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15033,Sharg Al Jazirah,151,32,Khartoum,SD01,SD01007,Khartoum
2023-06-21 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15033,Sharg Al Jazirah,360,72,Khartoum,SD01,SD01007,Khartoum
2023-06-21 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15033,Sharg Al Jazirah,465,87,Khartoum,SD01,SD01007,Khartoum
2023-06-21 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15033,Sharg Al Jazirah,125,25,Khartoum,SD01,SD01007,Khartoum
2023-06-21 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15033,Sharg Al Jazirah,90,18,Khartoum,SD01,SD01007,Khartoum
2023-06-21 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15033,Sharg Al Jazirah,410,82,Khartoum,SD01,SD01007,Khartoum
2023-06-21 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15033,Sharg Al Jazirah,380,76,Khartoum,SD01,SD01007,Khartoum
2023-06-21 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15033,Sharg Al Jazirah,205,41,Khartoum,SD01,SD01007,Khartoum
2023-06-21 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15033,Sharg Al Jazirah,115,23,Khartoum,SD01,SD01007,Khartoum
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15032,Um Algura,680,136,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15032,Um Algura,805,161,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15032,Um Algura,460,92,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15032,Um Algura,210,42,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15032,Um Algura,220,44,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15032,Um Algura,425,85,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15032,Um Algura,190,38,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15032,Um Algura,230,46,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15032,Um Algura,310,62,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15032,Um Algura,285,57,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15032,Um Algura,405,81,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15032,Um Algura,355,71,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15032,Um Algura,305,61,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15032,Um Algura,260,52,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15032,Um Algura,230,46,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15032,Um Algura,210,42,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15032,Um Algura,190,38,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15032,Um Algura,380,76,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15032,Um Algura,210,42,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15032,Um Algura,220,44,Khartoum,SD01,SD01002,Um Bada
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15032,Um Algura,210,42,Khartoum,SD01,SD01002,Um Bada
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15032,Um Algura,410,82,Khartoum,SD01,SD01002,Um Bada
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15032,Um Algura,255,51,Khartoum,SD01,SD01002,Um Bada
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15032,Um Algura,260,52,Khartoum,SD01,SD01002,Um Bada
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15032,Um Algura,210,42,Khartoum,SD01,SD01002,Um Bada
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15032,Um Algura,410,82,Khartoum,SD01,SD01003,Bahri
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15032,Um Algura,470,94,Khartoum,SD01,SD01004,Sharg An Neel
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15032,Um Algura,485,97,Khartoum,SD01,SD01004,Sharg An Neel
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15032,Um Algura,660,132,Khartoum,SD01,SD01004,Sharg An Neel
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15032,Um Algura,355,71,Khartoum,SD01,SD01004,Sharg An Neel
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15032,Um Algura,305,61,Khartoum,SD01,SD01005,Karrari
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15032,Um Algura,590,118,Khartoum,SD01,SD01006,Um Durman
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15032,Um Algura,570,114,Khartoum,SD01,SD01006,Um Durman
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15032,Um Algura,670,134,Khartoum,SD01,SD01006,Um Durman
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15032,Um Algura,310,62,Khartoum,SD01,SD01006,Um Durman
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15032,Um Algura,405,81,Khartoum,SD01,SD01006,Um Durman
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15032,Um Algura,210,42,Khartoum,SD01,SD01006,Um Durman
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15032,Um Algura,405,81,Khartoum,SD01,SD01006,Um Durman
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15032,Um Algura,225,45,Khartoum,SD01,SD01006,Um Durman
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15032,Um Algura,305,61,Khartoum,SD01,SD01006,Um Durman
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15032,Um Algura,255,51,Khartoum,SD01,SD01006,Um Durman
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15032,Um Algura,280,56,Khartoum,SD01,SD01006,Um Durman
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15032,Um Algura,405,81,Khartoum,SD01,SD01006,Um Durman
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15032,Um Algura,235,47,Khartoum,SD01,SD01006,Um Durman
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15032,Um Algura,230,46,Khartoum,SD01,SD01006,Um Durman
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15032,Um Algura,210,42,Khartoum,SD01,SD01006,Um Durman
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15032,Um Algura,530,106,Khartoum,SD01,SD01006,Um Durman
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15032,Um Algura,655,131,Khartoum,SD01,SD01007,Khartoum
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15032,Um Algura,645,129,Khartoum,SD01,SD01007,Khartoum
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15032,Um Algura,745,149,Khartoum,SD01,SD01007,Khartoum
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15032,Um Algura,260,52,Khartoum,SD01,SD01007,Khartoum
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15032,Um Algura,405,81,Khartoum,SD01,SD01007,Khartoum
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15032,Um Algura,310,62,Khartoum,SD01,SD01007,Khartoum
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15032,Um Algura,210,42,Khartoum,SD01,SD01007,Khartoum
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15032,Um Algura,235,47,Khartoum,SD01,SD01007,Khartoum
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15032,Um Algura,260,52,Khartoum,SD01,SD01007,Khartoum
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15032,Um Algura,310,62,Khartoum,SD01,SD01007,Khartoum
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15032,Um Algura,285,57,Khartoum,SD01,SD01007,Khartoum
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15032,Um Algura,235,47,Khartoum,SD01,SD01007,Khartoum
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Aj Jazirah,SD15,SD15032,Um Algura,190,38,Khartoum,SD01,SD01007,Khartoum
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Blue Nile,SD08,SD08106,Al Kurmuk,260,52,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Blue Nile,SD08,SD08107,Ar Rusayris,5805,1161,Khartoum,SD01,SD01004,Sharg An Neel
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Blue Nile,SD08,SD08107,Ar Rusayris,185,37,Khartoum,SD01,SD01004,Sharg An Neel
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Blue Nile,SD08,SD08108,At Tadamon - BN,285,57,Khartoum,SD01,SD01007,Khartoum
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Blue Nile,SD08,SD08108,At Tadamon - BN,45,9,Khartoum,SD01,SD01007,Khartoum
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Blue Nile,SD08,SD08108,At Tadamon - BN,5,1,Khartoum,SD01,SD01007,Khartoum
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Blue Nile,SD08,SD08105,Ed Damazine,491,98,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Blue Nile,SD08,SD08105,Ed Damazine,65,13,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Blue Nile,SD08,SD08105,Ed Damazine,1585,317,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Blue Nile,SD08,SD08105,Ed Damazine,190,38,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Blue Nile,SD08,SD08105,Ed Damazine,170,34,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Blue Nile,SD08,SD08105,Ed Damazine,1125,225,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Blue Nile,SD08,SD08105,Ed Damazine,15,3,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Blue Nile,SD08,SD08105,Ed Damazine,335,71,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Blue Nile,SD08,SD08105,Ed Damazine,75,15,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Blue Nile,SD08,SD08105,Ed Damazine,325,65,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Blue Nile,SD08,SD08105,Ed Damazine,1025,205,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Blue Nile,SD08,SD08105,Ed Damazine,500,100,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Blue Nile,SD08,SD08105,Ed Damazine,285,57,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Blue Nile,SD08,SD08105,Ed Damazine,785,157,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Blue Nile,SD08,SD08105,Ed Damazine,25,5,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Blue Nile,SD08,SD08105,Ed Damazine,1110,222,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Blue Nile,SD08,SD08105,Ed Damazine,965,193,Khartoum,SD01,SD01004,Sharg An Neel
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Blue Nile,SD08,SD08105,Ed Damazine,50,10,Khartoum,SD01,SD01004,Sharg An Neel
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Blue Nile,SD08,SD08105,Ed Damazine,105,21,Khartoum,SD01,SD01004,Sharg An Neel
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Blue Nile,SD08,SD08105,Ed Damazine,100,20,Khartoum,SD01,SD01004,Sharg An Neel
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Blue Nile,SD08,SD08105,Ed Damazine,525,105,Khartoum,SD01,SD01004,Sharg An Neel
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Blue Nile,SD08,SD08105,Ed Damazine,705,141,Khartoum,SD01,SD01004,Sharg An Neel
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Blue Nile,SD08,SD08105,Ed Damazine,770,154,Khartoum,SD01,SD01004,Sharg An Neel
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Blue Nile,SD08,SD08105,Ed Damazine,1400,280,Khartoum,SD01,SD01004,Sharg An Neel
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Blue Nile,SD08,SD08105,Ed Damazine,365,73,Khartoum,SD01,SD01004,Sharg An Neel
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Blue Nile,SD08,SD08105,Ed Damazine,345,69,Khartoum,SD01,SD01004,Sharg An Neel
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Blue Nile,SD08,SD08105,Ed Damazine,493,99,Khartoum,SD01,SD01004,Sharg An Neel
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Blue Nile,SD08,SD08105,Ed Damazine,215,43,Khartoum,SD01,SD01004,Sharg An Neel
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Blue Nile,SD08,SD08105,Ed Damazine,75,15,Khartoum,SD01,SD01004,Sharg An Neel
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Blue Nile,SD08,SD08105,Ed Damazine,535,107,Khartoum,SD01,SD01004,Sharg An Neel
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Blue Nile,SD08,SD08105,Ed Damazine,720,144,Khartoum,SD01,SD01007,Khartoum
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Blue Nile,SD08,SD08105,Ed Damazine,75,15,Khartoum,SD01,SD01007,Khartoum
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Blue Nile,SD08,SD08105,Ed Damazine,150,30,Khartoum,SD01,SD01007,Khartoum
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Blue Nile,SD08,SD08109,Geisan,100,20,Khartoum,SD01,SD01004,Sharg An Neel
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Blue Nile,SD08,SD08110,Wad Al Mahi,105,21,Khartoum,SD01,SD01004,Sharg An Neel
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Central Darfur,SD06,SD06131,Gharb Jabal Marrah,2050,410,Central Darfur,SD06,SD06138,Zalingi
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Central Darfur,SD06,SD06132,Shamal Jabal Marrah,15270,3054,North Darfur,SD02,SD02170,Tawila
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Central Darfur,SD06,SD06135,Um Dukhun,1290,258,South Darfur,SD03,SD03167,Nyala Janoub
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Central Darfur,SD06,SD06135,Um Dukhun,900,180,South Darfur,SD03,SD03167,Nyala Janoub
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Central Darfur,SD06,SD06135,Um Dukhun,780,156,South Darfur,SD03,SD03167,Nyala Janoub
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Central Darfur,SD06,SD06135,Um Dukhun,1250,250,Central Darfur,SD06,SD06135,Um Dukhun
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Central Darfur,SD06,SD06135,Um Dukhun,770,154,Central Darfur,SD06,SD06138,Zalingi
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Central Darfur,SD06,SD06137,Wadi Salih,550,110,Central Darfur,SD06,SD06137,Wadi Salih
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Central Darfur,SD06,SD06138,Zalingi,15100,3020,Central Darfur,SD06,SD06138,Zalingi
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,Central Darfur,SD06,SD06138,Zalingi,15420,3084,Central Darfur,SD06,SD06138,Zalingi
