date+survey,adm1+name,adm1+pcode,adm2+pcode,adm2+name,affected+idps+ind,affected+idps+hh,adm1+origin+name,adm1+origin+pcode,adm2+origin+pcode,adm2+origin+name
2023-07-12 00:00:00,North Darfur,SD02,SD02113,Dar As Salam,1615,323,North Darfur,SD02,SD02114,Al Fasher
2023-07-12 00:00:00,North Darfur,SD02,SD02113,Dar As Salam,695,139,North Darfur,SD02,SD02170,Tawila
2023-07-12 00:00:00,North Darfur,SD02,SD02113,Dar As Salam,1580,316,South Darfur,SD03,SD03145,Mershing
2023-07-12 00:00:00,North Darfur,SD02,SD02113,Dar As Salam,785,157,South Darfur,SD03,SD03145,Mershing
2023-07-12 00:00:00,North Darfur,SD02,SD02113,Dar As Salam,825,165,North Darfur,SD02,SD02114,Al Fasher
2023-07-12 00:00:00,North Darfur,SD02,SD02113,Dar As Salam,1755,351,North Darfur,SD02,SD02114,Al Fasher
2023-07-12 00:00:00,North Darfur,SD02,SD02116,Al Koma,1000,200,North Darfur,SD02,SD02114,Al Fasher
2023-07-12 00:00:00,North Darfur,SD02,SD02116,Al Koma,700,140,North Darfur,SD02,SD02114,Al Fasher
2023-07-12 00:00:00,North Darfur,SD02,SD02129,Melit,650,130,North Darfur,SD02,SD02128,Kutum
2023-07-12 00:00:00,North Darfur,SD02,SD02129,Melit,5525,1105,North Darfur,SD02,SD02114,Al Fasher
2023-07-12 00:00:00,North Darfur,SD02,SD02129,Melit,145,29,North Darfur,SD02,SD02114,Al Fasher
2023-07-12 00:00:00,North Darfur,SD02,SD02124,Kebkabiya,1250,250,North Darfur,SD02,SD02124,Kebkabiya
2023-07-12 00:00:00,North Darfur,SD02,SD02124,Kebkabiya,485,97,Khartoum,SD01,SD01007,Khartoum
2023-07-12 00:00:00,North Darfur,SD02,SD02124,Kebkabiya,1300,260,West Darfur,SD04,SD04115,Ag Geneina
2023-07-12 00:00:00,North Darfur,SD02,SD02128,Kutum,40,8,North Darfur,SD02,SD02114,Al Fasher
2023-07-12 00:00:00,North Darfur,SD02,SD02128,Kutum,25000,5000,North Darfur,SD02,SD02128,Kutum
2023-07-12 00:00:00,North Darfur,SD02,SD02128,Kutum,2500,500,North Darfur,SD02,SD02128,Kutum
2023-07-12 00:00:00,North Darfur,SD02,SD02128,Kutum,3500,700,North Darfur,SD02,SD02128,Kutum
2023-07-12 00:00:00,North Darfur,SD02,SD02128,Kutum,1500,300,North Darfur,SD02,SD02128,Kutum
2023-07-12 00:00:00,North Darfur,SD02,SD02128,Kutum,3500,700,North Darfur,SD02,SD02128,Kutum
2023-07-12 00:00:00,North Darfur,SD02,SD02128,Kutum,5000,1000,North Darfur,SD02,SD02128,Kutum
2023-07-12 00:00:00,North Darfur,SD02,SD02136,Um Kadadah,600,120,North Darfur,SD02,SD02114,Al Fasher
2023-07-12 00:00:00,North Darfur,SD02,SD02118,As Serief,1265,253,North Darfur,SD02,SD02114,Al Fasher
2023-07-12 00:00:00,North Darfur,SD02,SD02118,As Serief,225,45,Central Darfur,SD06,SD06138,Zalingi
2023-07-12 00:00:00,North Darfur,SD02,SD02118,As Serief,600,120,West Darfur,SD04,SD04115,Ag Geneina
2023-07-12 00:00:00,North Darfur,SD02,SD02117,Al Malha,3790,758,North Darfur,SD02,SD02114,Al Fasher
2023-07-12 00:00:00,North Darfur,SD02,SD02133,Saraf Omra,4000,800,West Darfur,SD04,SD04115,Ag Geneina
2023-07-12 00:00:00,North Darfur,SD02,SD02133,Saraf Omra,450,90,West Darfur,SD04,SD04115,Ag Geneina
2023-07-12 00:00:00,North Darfur,SD02,SD02133,Saraf Omra,1000,200,West Darfur,SD04,SD04115,Ag Geneina
2023-07-12 00:00:00,North Darfur,SD02,SD02133,Saraf Omra,300,60,West Darfur,SD04,SD04115,Ag Geneina
2023-07-12 00:00:00,North Darfur,SD02,SD02133,Saraf Omra,750,150,West Darfur,SD04,SD04115,Ag Geneina
2023-07-12 00:00:00,North Darfur,SD02,SD02133,Saraf Omra,300,60,West Darfur,SD04,SD04115,Ag Geneina
2023-07-12 00:00:00,North Darfur,SD02,SD02126,Kelemando,900,180,North Darfur,SD02,SD02114,Al Fasher
2023-07-12 00:00:00,North Darfur,SD02,SD02126,Kelemando,1240,248,North Darfur,SD02,SD02114,Al Fasher
2023-07-12 00:00:00,North Darfur,SD02,SD02126,Kelemando,135,27,North Darfur,SD02,SD02114,Al Fasher
2023-07-12 00:00:00,North Darfur,SD02,SD02126,Kelemando,75,15,Khartoum,SD01,SD01006,Um Durman
2023-07-12 00:00:00,North Darfur,SD02,SD02126,Kelemando,60,12,North Darfur,SD02,SD02114,Al Fasher
