date+survey,adm1+name,adm1+pcode,adm2+pcode,adm2+name,affected+idps+ind,affected+idps+hh,adm1+origin+name,adm1+origin+pcode,adm2+origin+pcode,adm2+origin+name
2023-06-14 00:00:00,Central Darfur,SD06,SD06138,Zalingi,15000,3000,Central Darfur,SD06,SD06138,Zalingi
2023-06-14 00:00:00,Central Darfur,SD06,SD06138,Zalingi,40000,8000,Central Darfur,SD06,SD06138,Zalingi
2023-06-14 00:00:00,Central Darfur,SD06,SD06138,Zalingi,25000,5000,Central Darfur,SD06,SD06138,Zalingi
2023-06-14 00:00:00,South Kordofan,SD07,SD07088,Abu Jubayhah,513,95,Khartoum,SD01,SD01007,Khartoum
2023-06-14 00:00:00,South Kordofan,SD07,SD07088,Abu Jubayhah,300,60,Khartoum,SD01,SD01007,Khartoum
2023-06-14 00:00:00,South Kordofan,SD07,SD07088,Abu Jubayhah,291,54,Khartoum,SD01,SD01007,Khartoum
2023-06-14 00:00:00,South Kordofan,SD07,SD07088,Abu Jubayhah,141,39,North Kordofan,SD13,SD13024,Sheikan
2023-06-14 00:00:00,South Kordofan,SD07,SD07088,Abu Jubayhah,149,29,Khartoum,SD01,SD01002,Um Bada
2023-06-14 00:00:00,South Kordofan,SD07,SD07088,Abu Jubayhah,94,21,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-14 00:00:00,South Kordofan,SD07,SD07088,Abu Jubayhah,170,15,Khartoum,SD01,SD01007,Khartoum
2023-06-14 00:00:00,South Kordofan,SD07,SD07088,Abu Jubayhah,76,14,Khartoum,SD01,SD01002,Um Bada
2023-06-14 00:00:00,South Kordofan,SD07,SD07088,Abu Jubayhah,61,13,Khartoum,SD01,SD01002,Um Bada
2023-06-14 00:00:00,South Kordofan,SD07,SD07088,Abu Jubayhah,38,9,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-14 00:00:00,South Kordofan,SD07,SD07088,Abu Jubayhah,22,5,Khartoum,SD01,SD01007,Khartoum
2023-06-14 00:00:00,South Kordofan,SD07,SD07088,Abu Jubayhah,18,4,North Kordofan,SD13,SD13024,Sheikan
2023-06-14 00:00:00,South Kordofan,SD07,SD07090,Abassiya,48,15,Khartoum,SD01,SD01002,Um Bada
2023-06-14 00:00:00,South Kordofan,SD07,SD07090,Abassiya,292,65,Khartoum,SD01,SD01002,Um Bada
2023-06-14 00:00:00,South Kordofan,SD07,SD07090,Abassiya,128,26,Khartoum,SD01,SD01002,Um Bada
2023-06-14 00:00:00,South Kordofan,SD07,SD07090,Abassiya,10,1,Khartoum,SD01,SD01007,Khartoum
2023-06-14 00:00:00,South Kordofan,SD07,SD07090,Abassiya,231,51,Khartoum,SD01,SD01002,Um Bada
2023-06-14 00:00:00,South Kordofan,SD07,SD07090,Abassiya,108,22,Khartoum,SD01,SD01007,Khartoum
2023-06-14 00:00:00,South Kordofan,SD07,SD07090,Abassiya,19,2,Khartoum,SD01,SD01007,Khartoum
2023-06-14 00:00:00,South Kordofan,SD07,SD07090,Abassiya,170,34,Khartoum,SD01,SD01007,Khartoum
2023-06-14 00:00:00,South Kordofan,SD07,SD07090,Abassiya,110,22,Khartoum,SD01,SD01007,Khartoum
2023-06-14 00:00:00,South Kordofan,SD07,SD07090,Abassiya,225,45,Khartoum,SD01,SD01002,Um Bada
2023-06-14 00:00:00,South Kordofan,SD07,SD07093,Ar Rashad,135,25,Khartoum,SD01,SD01007,Khartoum
2023-06-14 00:00:00,South Kordofan,SD07,SD07093,Ar Rashad,13,3,North Kordofan,SD13,SD13024,Sheikan
2023-06-14 00:00:00,South Kordofan,SD07,SD07093,Ar Rashad,152,32,Khartoum,SD01,SD01007,Khartoum
2023-06-14 00:00:00,South Kordofan,SD07,SD07093,Ar Rashad,27,7,North Kordofan,SD13,SD13024,Sheikan
2023-06-14 00:00:00,South Kordofan,SD07,SD07093,Ar Rashad,90,18,Khartoum,SD01,SD01007,Khartoum
2023-06-14 00:00:00,South Kordofan,SD07,SD07093,Ar Rashad,147,35,Khartoum,SD01,SD01007,Khartoum
2023-06-14 00:00:00,South Kordofan,SD07,SD07093,Ar Rashad,19,5,North Kordofan,SD13,SD13024,Sheikan
2023-06-14 00:00:00,South Kordofan,SD07,SD07093,Ar Rashad,48,12,Khartoum,SD01,SD01007,Khartoum
2023-06-14 00:00:00,South Kordofan,SD07,SD07093,Ar Rashad,5,1,North Kordofan,SD13,SD13024,Sheikan
2023-06-14 00:00:00,South Kordofan,SD07,SD07093,Ar Rashad,186,47,Khartoum,SD01,SD01007,Khartoum
2023-06-14 00:00:00,South Kordofan,SD07,SD07093,Ar Rashad,18,5,North Kordofan,SD13,SD13024,Sheikan
2023-06-14 00:00:00,South Kordofan,SD07,SD07093,Ar Rashad,430,76,Khartoum,SD01,SD01007,Khartoum
2023-06-14 00:00:00,South Kordofan,SD07,SD07093,Ar Rashad,33,7,Khartoum,SD01,SD01007,Khartoum
2023-06-14 00:00:00,South Kordofan,SD07,SD07093,Ar Rashad,86,17,Khartoum,SD01,SD01007,Khartoum
2023-06-14 00:00:00,South Kordofan,SD07,SD07093,Ar Rashad,3,1,North Kordofan,SD13,SD13024,Sheikan
2023-06-14 00:00:00,South Kordofan,SD07,SD07093,Ar Rashad,112,35,Khartoum,SD01,SD01007,Khartoum
2023-06-14 00:00:00,South Kordofan,SD07,SD07093,Ar Rashad,9,3,North Kordofan,SD13,SD13024,Sheikan
2023-06-14 00:00:00,South Kordofan,SD07,SD07093,Ar Rashad,83,17,Khartoum,SD01,SD01007,Khartoum
2023-06-14 00:00:00,South Kordofan,SD07,SD07093,Ar Rashad,124,32,Khartoum,SD01,SD01007,Khartoum
2023-06-14 00:00:00,South Kordofan,SD07,SD07093,Ar Rashad,11,3,Khartoum,SD01,SD01007,Khartoum
2023-06-14 00:00:00,South Kordofan,SD07,SD07093,Ar Rashad,92,20,Khartoum,SD01,SD01007,Khartoum
2023-06-14 00:00:00,South Kordofan,SD07,SD07093,Ar Rashad,6,1,North Kordofan,SD13,SD13024,Sheikan
2023-06-14 00:00:00,South Kordofan,SD07,SD07093,Ar Rashad,57,9,Khartoum,SD01,SD01007,Khartoum
2023-06-14 00:00:00,South Kordofan,SD07,SD07093,Ar Rashad,31,7,Khartoum,SD01,SD01007,Khartoum
2023-06-14 00:00:00,South Kordofan,SD07,SD07093,Ar Rashad,37,8,Khartoum,SD01,SD01007,Khartoum
2023-06-14 00:00:00,South Kordofan,SD07,SD07093,Ar Rashad,133,33,Khartoum,SD01,SD01007,Khartoum
2023-06-14 00:00:00,South Kordofan,SD07,SD07093,Ar Rashad,433,98,Khartoum,SD01,SD01007,Khartoum
2023-06-14 00:00:00,South Kordofan,SD07,SD07093,Ar Rashad,38,10,North Kordofan,SD13,SD13024,Sheikan
2023-06-14 00:00:00,South Kordofan,SD07,SD07093,Ar Rashad,115,30,Khartoum,SD01,SD01007,Khartoum
2023-06-14 00:00:00,South Kordofan,SD07,SD07093,Ar Rashad,15,4,North Kordofan,SD13,SD13024,Sheikan
2023-06-14 00:00:00,South Kordofan,SD07,SD07093,Ar Rashad,36,10,Khartoum,SD01,SD01007,Khartoum
2023-06-14 00:00:00,South Kordofan,SD07,SD07093,Ar Rashad,7,2,North Kordofan,SD13,SD13024,Sheikan
2023-06-14 00:00:00,South Kordofan,SD07,SD07093,Ar Rashad,91,23,Khartoum,SD01,SD01007,Khartoum
2023-06-14 00:00:00,South Kordofan,SD07,SD07093,Ar Rashad,9,2,North Kordofan,SD13,SD13024,Sheikan
2023-06-14 00:00:00,South Kordofan,SD07,SD07093,Ar Rashad,40,9,Khartoum,SD01,SD01007,Khartoum
2023-06-14 00:00:00,South Kordofan,SD07,SD07093,Ar Rashad,58,15,Khartoum,SD01,SD01007,Khartoum
2023-06-14 00:00:00,South Kordofan,SD07,SD07093,Ar Rashad,13,3,Khartoum,SD01,SD01007,Khartoum
2023-06-14 00:00:00,South Kordofan,SD07,SD07093,Ar Rashad,29,7,Khartoum,SD01,SD01007,Khartoum
2023-06-14 00:00:00,South Kordofan,SD07,SD07093,Ar Rashad,30,9,Khartoum,SD01,SD01007,Khartoum
2023-06-14 00:00:00,South Kordofan,SD07,SD07093,Ar Rashad,3,1,North Kordofan,SD13,SD13024,Sheikan
2023-06-07 00:00:00,South Kordofan,SD07,SD07095,Dilling,85,30,Khartoum,SD01,SD01002,Um Bada
2023-06-07 00:00:00,South Kordofan,SD07,SD07095,Dilling,38,13,Khartoum,SD01,SD01007,Khartoum
2023-06-07 00:00:00,South Kordofan,SD07,SD07095,Dilling,59,18,Khartoum,SD01,SD01004,Sharg An Neel
2023-06-07 00:00:00,South Kordofan,SD07,SD07095,Dilling,15,5,Khartoum,SD01,SD01002,Um Bada
2023-06-07 00:00:00,South Kordofan,SD07,SD07095,Dilling,23,8,Khartoum,SD01,SD01007,Khartoum
2023-06-07 00:00:00,South Kordofan,SD07,SD07095,Dilling,40,15,Khartoum,SD01,SD01007,Khartoum
2023-06-07 00:00:00,South Kordofan,SD07,SD07095,Dilling,54,22,Khartoum,SD01,SD01002,Um Bada
2023-06-07 00:00:00,South Kordofan,SD07,SD07095,Dilling,48,18,Khartoum,SD01,SD01002,Um Bada
2023-06-07 00:00:00,South Kordofan,SD07,SD07095,Dilling,45,13,Khartoum,SD01,SD01002,Um Bada
2023-06-07 00:00:00,South Kordofan,SD07,SD07095,Dilling,15,4,Khartoum,SD01,SD01007,Khartoum
2023-06-07 00:00:00,South Kordofan,SD07,SD07095,Dilling,93,25,Khartoum,SD01,SD01007,Khartoum
2023-06-07 00:00:00,South Kordofan,SD07,SD07095,Dilling,250,50,Khartoum,SD01,SD01006,Um Durman
2023-06-07 00:00:00,South Kordofan,SD07,SD07095,Dilling,84,32,Khartoum,SD01,SD01007,Khartoum
2023-06-07 00:00:00,South Kordofan,SD07,SD07095,Dilling,103,27,Khartoum,SD01,SD01006,Um Durman
2023-06-07 00:00:00,South Kordofan,SD07,SD07095,Dilling,120,31,Khartoum,SD01,SD01007,Khartoum
2023-06-07 00:00:00,South Kordofan,SD07,SD07095,Dilling,30,12,Khartoum,SD01,SD01002,Um Bada
2023-06-07 00:00:00,South Kordofan,SD07,SD07095,Dilling,15,9,Khartoum,SD01,SD01007,Khartoum
2023-06-07 00:00:00,South Kordofan,SD07,SD07095,Dilling,7,3,Khartoum,SD01,SD01007,Khartoum
2023-06-07 00:00:00,South Kordofan,SD07,SD07095,Dilling,5,1,Khartoum,SD01,SD01006,Um Durman
2023-06-14 00:00:00,South Kordofan,SD07,SD07098,Kadugli,127,25,Khartoum,SD01,SD01002,Um Bada
2023-06-14 00:00:00,South Kordofan,SD07,SD07098,Kadugli,226,43,Khartoum,SD01,SD01002,Um Bada
2023-06-14 00:00:00,South Kordofan,SD07,SD07098,Kadugli,65,13,North Kordofan,SD13,SD13024,Sheikan
2023-06-14 00:00:00,South Kordofan,SD07,SD07098,Kadugli,75,12,Khartoum,SD01,SD01002,Um Bada
2023-06-14 00:00:00,South Kordofan,SD07,SD07098,Kadugli,365,73,Khartoum,SD01,SD01007,Khartoum
2023-06-14 00:00:00,South Kordofan,SD07,SD07098,Kadugli,445,89,Khartoum,SD01,SD01002,Um Bada
2023-06-14 00:00:00,South Kordofan,SD07,SD07098,Kadugli,255,51,North Kordofan,SD13,SD13024,Sheikan
2023-06-14 00:00:00,South Kordofan,SD07,SD07098,Kadugli,195,39,Khartoum,SD01,SD01004,Sharg An Neel
2023-06-14 00:00:00,South Kordofan,SD07,SD07098,Kadugli,375,75,Khartoum,SD01,SD01002,Um Bada
2023-06-14 00:00:00,South Kordofan,SD07,SD07098,Kadugli,125,25,Khartoum,SD01,SD01007,Khartoum
2023-06-14 00:00:00,South Kordofan,SD07,SD07098,Kadugli,66,13,Khartoum,SD01,SD01007,Khartoum
2023-06-14 00:00:00,South Kordofan,SD07,SD07098,Kadugli,151,30,Khartoum,SD01,SD01004,Sharg An Neel
2023-06-14 00:00:00,South Kordofan,SD07,SD07098,Kadugli,145,29,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-14 00:00:00,South Kordofan,SD07,SD07098,Kadugli,36,6,Khartoum,SD01,SD01002,Um Bada
2023-06-14 00:00:00,South Kordofan,SD07,SD07098,Kadugli,225,45,Khartoum,SD01,SD01002,Um Bada
2023-06-14 00:00:00,South Kordofan,SD07,SD07098,Kadugli,190,38,Khartoum,SD01,SD01007,Khartoum
2023-06-14 00:00:00,South Kordofan,SD07,SD07098,Kadugli,240,40,North Kordofan,SD13,SD13024,Sheikan
2023-06-14 00:00:00,South Kordofan,SD07,SD07098,Kadugli,216,36,Khartoum,SD01,SD01002,Um Bada
2023-06-14 00:00:00,South Kordofan,SD07,SD07098,Kadugli,180,36,Khartoum,SD01,SD01002,Um Bada
2023-06-14 00:00:00,South Kordofan,SD07,SD07098,Kadugli,120,20,Khartoum,SD01,SD01002,Um Bada
2023-06-14 00:00:00,South Kordofan,SD07,SD07098,Kadugli,222,37,Khartoum,SD01,SD01005,Karrari
2023-06-14 00:00:00,South Kordofan,SD07,SD07098,Kadugli,126,21,Khartoum,SD01,SD01002,Um Bada
2023-06-14 00:00:00,South Kordofan,SD07,SD07098,Kadugli,126,36,Khartoum,SD01,SD01002,Um Bada
2023-06-14 00:00:00,South Kordofan,SD07,SD07098,Kadugli,108,18,Khartoum,SD01,SD01002,Um Bada
2023-06-14 00:00:00,South Kordofan,SD07,SD07098,Kadugli,260,52,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-14 00:00:00,South Kordofan,SD07,SD07098,Kadugli,235,47,Khartoum,SD01,SD01002,Um Bada
2023-06-14 00:00:00,South Kordofan,SD07,SD07098,Kadugli,342,57,Khartoum,SD01,SD01002,Um Bada
2023-06-14 00:00:00,South Kordofan,SD07,SD07098,Kadugli,37,6,Khartoum,SD01,SD01007,Khartoum
2023-06-14 00:00:00,South Kordofan,SD07,SD07098,Kadugli,68,21,Khartoum,SD01,SD01007,Khartoum
2023-06-14 00:00:00,South Kordofan,SD07,SD07098,Kadugli,750,150,Khartoum,SD01,SD01007,Khartoum
2023-06-14 00:00:00,South Kordofan,SD07,SD07098,Kadugli,72,19,Khartoum,SD01,SD01002,Um Bada
2023-06-14 00:00:00,South Kordofan,SD07,SD07098,Kadugli,450,90,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-14 00:00:00,South Kordofan,SD07,SD07098,Kadugli,246,41,North Kordofan,SD13,SD13024,Sheikan
2023-06-14 00:00:00,South Kordofan,SD07,SD07098,Kadugli,302,60,Khartoum,SD01,SD01002,Um Bada
2023-06-14 00:00:00,South Kordofan,SD07,SD07098,Kadugli,108,18,Khartoum,SD01,SD01007,Khartoum
2023-06-14 00:00:00,South Kordofan,SD07,SD07098,Kadugli,140,28,Khartoum,SD01,SD01005,Karrari
2023-06-14 00:00:00,South Kordofan,SD07,SD07098,Kadugli,48,8,Khartoum,SD01,SD01007,Khartoum
